tempo,valor
28/11/2015,48.67
28/11/2015,48.67
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,39.25
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,39.25
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,39.25
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,39.25
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,39.25
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,39.25
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,40.82
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,39.25
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,40.82
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,48.67
28/11/2015,43.96
28/11/2015,47.1
28/11/2015,47.1
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,48.67
28/11/2015,45.53
28/11/2015,47.1
28/11/2015,47.1
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,48.67
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,47.1
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,43.96
28/11/2015,39.25
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,45.53
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,40.82
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,45.53
28/11/2015,39.25
28/11/2015,40.82
28/11/2015,43.96
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
28/11/2015,42.39
29/11/2015,39.25
29/11/2015,43.96
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,47.1
29/11/2015,47.1
29/11/2015,50.24
29/11/2015,50.24
29/11/2015,48.67
29/11/2015,50.24
29/11/2015,51.81
29/11/2015,50.24
29/11/2015,51.81
29/11/2015,51.81
29/11/2015,51.81
29/11/2015,48.67
29/11/2015,51.81
29/11/2015,50.24
29/11/2015,51.81
29/11/2015,50.24
29/11/2015,50.24
29/11/2015,47.1
29/11/2015,51.81
29/11/2015,50.24
29/11/2015,47.1
29/11/2015,48.67
29/11/2015,45.53
29/11/2015,48.67
29/11/2015,47.1
29/11/2015,45.53
29/11/2015,47.1
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,45.53
29/11/2015,45.53
29/11/2015,45.53
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,45.53
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,45.53
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,45.53
29/11/2015,45.53
29/11/2015,47.1
29/11/2015,50.24
29/11/2015,45.53
29/11/2015,50.24
29/11/2015,43.96
29/11/2015,45.53
29/11/2015,48.67
29/11/2015,50.24
29/11/2015,48.67
29/11/2015,47.1
29/11/2015,47.1
29/11/2015,48.67
29/11/2015,45.53
29/11/2015,47.1
29/11/2015,43.96
29/11/2015,47.1
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,50.24
29/11/2015,45.53
29/11/2015,48.67
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,48.67
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,45.53
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,47.1
29/11/2015,51.81
29/11/2015,54.95
29/11/2015,56.52
29/11/2015,54.95
29/11/2015,54.95
29/11/2015,56.52
29/11/2015,54.95
29/11/2015,51.81
29/11/2015,53.38
29/11/2015,53.38
29/11/2015,50.24
29/11/2015,50.24
29/11/2015,48.67
29/11/2015,47.1
29/11/2015,47.1
29/11/2015,45.53
29/11/2015,45.53
29/11/2015,43.96
29/11/2015,43.96
29/11/2015,45.53
29/11/2015,43.96
29/11/2015,45.53
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,42.39
29/11/2015,42.39
29/11/2015,43.96
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,37.68
29/11/2015,43.96
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,43.96
29/11/2015,39.25
29/11/2015,45.53
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,43.96
29/11/2015,37.68
29/11/2015,37.68
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,45.53
29/11/2015,42.39
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,34.54
29/11/2015,37.68
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,34.54
29/11/2015,40.82
29/11/2015,39.25
29/11/2015,37.68
29/11/2015,43.96
29/11/2015,42.39
29/11/2015,45.53
29/11/2015,39.25
29/11/2015,39.25
29/11/2015,40.82
29/11/2015,37.68
29/11/2015,40.82
29/11/2015,37.68
29/11/2015,42.39
29/11/2015,40.82
29/11/2015,40.82
29/11/2015,39.25
30/11/2015,40.82
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,39.25
30/11/2015,43.96
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,45.53
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,43.96
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,42.39
30/11/2015,37.68
30/11/2015,40.82
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,40.82
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,43.96
30/11/2015,43.96
30/11/2015,34.54
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,43.96
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,34.54
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,34.54
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,42.39
30/11/2015,39.25
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,31.4
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,36.11
30/11/2015,40.82
30/11/2015,39.25
30/11/2015,32.97
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,43.96
30/11/2015,34.54
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,39.25
30/11/2015,34.54
30/11/2015,32.97
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,34.54
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,34.54
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,34.54
30/11/2015,34.54
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,34.54
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,34.54
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,34.54
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,34.54
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,39.25
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,40.82
30/11/2015,37.68
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,36.11
30/11/2015,37.68
30/11/2015,37.68
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,36.11
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,39.25
30/11/2015,42.39
30/11/2015,43.96
30/11/2015,42.39
30/11/2015,43.96
30/11/2015,45.53
30/11/2015,45.53
30/11/2015,47.1
30/11/2015,47.1
30/11/2015,48.67
30/11/2015,47.1
30/11/2015,45.53
30/11/2015,47.1
30/11/2015,43.96
30/11/2015,45.53
30/11/2015,45.53
30/11/2015,48.67
30/11/2015,43.96
30/11/2015,43.96
30/11/2015,43.96
30/11/2015,42.39
30/11/2015,42.39
30/11/2015,43.96
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,43.96
30/11/2015,42.39
30/11/2015,43.96
30/11/2015,42.39
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,42.39
30/11/2015,42.39
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,39.25
30/11/2015,42.39
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,43.96
30/11/2015,43.96
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,42.39
30/11/2015,42.39
30/11/2015,47.1
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,43.96
30/11/2015,42.39
30/11/2015,42.39
30/11/2015,43.96
30/11/2015,40.82
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,39.25
30/11/2015,40.82
30/11/2015,43.96
30/11/2015,40.82
30/11/2015,42.39
30/11/2015,42.39
30/11/2015,47.1
30/11/2015,47.1
30/11/2015,47.1
30/11/2015,51.81
30/11/2015,51.81
30/11/2015,53.38
30/11/2015,53.38
30/11/2015,51.81
30/11/2015,56.52
30/11/2015,58.09
30/11/2015,53.38
30/11/2015,56.52
30/11/2015,58.09
30/11/2015,56.52
30/11/2015,54.95
30/11/2015,53.38
30/11/2015,50.24
30/11/2015,53.38
30/11/2015,53.38
30/11/2015,51.81
30/11/2015,51.81
30/11/2015,56.52
30/11/2015,50.24
30/11/2015,53.38
30/11/2015,53.38
30/11/2015,56.52
30/11/2015,53.38
30/11/2015,53.38
30/11/2015,53.38
30/11/2015,53.38
01/12/2015,50.24
01/12/2015,53.38
01/12/2015,56.52
01/12/2015,56.52
01/12/2015,56.52
01/12/2015,59.66
01/12/2015,56.52
01/12/2015,58.09
01/12/2015,58.09
01/12/2015,61.23
01/12/2015,61.23
01/12/2015,59.66
01/12/2015,58.09
01/12/2015,59.66
01/12/2015,58.09
01/12/2015,56.52
01/12/2015,58.09
01/12/2015,54.95
01/12/2015,58.09
01/12/2015,58.09
01/12/2015,56.52
01/12/2015,54.95
01/12/2015,53.38
01/12/2015,53.38
01/12/2015,53.38
01/12/2015,56.52
01/12/2015,54.95
01/12/2015,51.81
01/12/2015,51.81
01/12/2015,50.24
01/12/2015,51.81
01/12/2015,51.81
01/12/2015,54.95
01/12/2015,48.67
01/12/2015,50.24
01/12/2015,48.67
01/12/2015,48.67
01/12/2015,50.24
01/12/2015,47.1
01/12/2015,48.67
01/12/2015,42.39
01/12/2015,50.24
01/12/2015,48.67
01/12/2015,47.1
01/12/2015,50.24
01/12/2015,47.1
01/12/2015,50.24
01/12/2015,48.67
01/12/2015,45.53
01/12/2015,48.67
01/12/2015,47.1
01/12/2015,50.24
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,47.1
01/12/2015,47.1
01/12/2015,47.1
01/12/2015,40.82
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,45.53
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,45.53
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,45.53
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,40.82
01/12/2015,40.82
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,40.82
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,43.96
01/12/2015,45.53
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,45.53
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,43.96
01/12/2015,40.82
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,39.25
01/12/2015,39.25
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,45.53
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,45.53
01/12/2015,45.53
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,48.67
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,37.68
01/12/2015,47.1
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,40.82
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,42.39
01/12/2015,39.25
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,39.25
01/12/2015,39.25
01/12/2015,42.39
01/12/2015,39.25
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,45.53
01/12/2015,37.68
01/12/2015,37.68
01/12/2015,40.82
01/12/2015,45.53
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,47.1
01/12/2015,42.39
01/12/2015,43.96
01/12/2015,42.39
01/12/2015,40.82
01/12/2015,43.96
01/12/2015,43.96
01/12/2015,42.39
02/12/2015,45.53
02/12/2015,45.53
02/12/2015,45.53
02/12/2015,47.1
02/12/2015,43.96
02/12/2015,45.53
02/12/2015,45.53
02/12/2015,42.39
02/12/2015,43.96
02/12/2015,47.1
02/12/2015,40.82
02/12/2015,45.53
02/12/2015,43.96
02/12/2015,50.24
02/12/2015,48.67
02/12/2015,47.1
02/12/2015,47.1
02/12/2015,47.1
02/12/2015,45.53
02/12/2015,43.96
02/12/2015,42.39
02/12/2015,43.96
02/12/2015,45.53
02/12/2015,47.1
02/12/2015,47.1
02/12/2015,40.82
02/12/2015,43.96
02/12/2015,40.82
02/12/2015,45.53
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,43.96
02/12/2015,43.96
02/12/2015,42.39
02/12/2015,37.68
02/12/2015,42.39
02/12/2015,37.68
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,43.96
02/12/2015,40.82
02/12/2015,43.96
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,39.25
02/12/2015,43.96
02/12/2015,45.53
02/12/2015,39.25
02/12/2015,45.53
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,37.68
02/12/2015,43.96
02/12/2015,40.82
02/12/2015,36.11
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,42.39
02/12/2015,37.68
02/12/2015,36.11
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,43.96
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,36.11
02/12/2015,32.97
02/12/2015,40.82
02/12/2015,37.68
02/12/2015,37.68
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,37.68
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,37.68
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,42.39
02/12/2015,39.25
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,43.96
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,43.96
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,43.96
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,45.53
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,37.68
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,39.25
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,43.96
02/12/2015,43.96
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,40.82
02/12/2015,43.96
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,39.25
02/12/2015,42.39
02/12/2015,42.39
02/12/2015,40.82
02/12/2015,42.39
02/12/2015,40.82
